t,x
0.8783893059, 0.1086775599
0.8793317837, 0.1090187095
0.8802742615, 0.1093605434
0.8812167393, 0.1097030620
0.8821592171, 0.1100462659
0.8831016949, 0.1103901556
0.8840441727, 0.1107347317
0.8849866505, 0.1110799947
0.8859291283, 0.1114259452
0.8868716061, 0.1117725836
0.8878140839, 0.1121199105
0.8887565617, 0.1124679265
0.8896990395, 0.1128166320
0.8906415173, 0.1131660275
0.8915839951, 0.1135161137
0.8925264729, 0.1138668910
0.8934689507, 0.1142183599
0.8944114285, 0.1145705211
0.8953539063, 0.1149233749
0.8962963841, 0.1152769220
0.8972388619, 0.1156311628
0.8981813397, 0.1159860979
0.8991238175, 0.1163417277
0.9000662953, 0.1166980529
0.9010087730, 0.1170550740
0.9019512508, 0.1174127914
0.9028937286, 0.1177712057
0.9038362064, 0.1181303173
0.9047786842, 0.1184901269
0.9057211620, 0.1188506349
0.9066636398, 0.1192118419
0.9076061176, 0.1195737483
0.9085485954, 0.1199363548
0.9094910732, 0.1202996617
0.9104335510, 0.1206636696
0.9113760288, 0.1210283790
0.9123185066, 0.1213937905
0.9132609844, 0.1217599045
0.9142034622, 0.1221267216
0.9151459400, 0.1224942423
0.9160884178, 0.1228624671
0.9170308956, 0.1232313964
0.9179733734, 0.1236010309
0.9189158512, 0.1239713709
0.9198583290, 0.1243424171
0.9208008068, 0.1247141699
0.9217432846, 0.1250866299
0.9226857624, 0.1254597975
0.9236282402, 0.1258336732
0.9245707180, 0.1262082576
0.9255131957, 0.1265835511
0.9264556735, 0.1269595543
0.9273981513, 0.1273362677
0.9283406291, 0.1277136917
0.9292831069, 0.1280918269
0.9302255847, 0.1284706738
0.9311680625, 0.1288502329
0.9321105403, 0.1292305046
0.9330530181, 0.1296114895
0.9339954959, 0.1299931880
0.9349379737, 0.1303756007
0.9358804515, 0.1307587281
0.9368229293, 0.1311425707
0.9377654071, 0.1315271289
0.9387078849, 0.1319124032
0.9396503627, 0.1322983942
0.9405928405, 0.1326851024
0.9415353183, 0.1330725281
0.9424777961, 0.1334606721
0.9434202739, 0.1338495346
0.9443627517, 0.1342391162
0.9453052295, 0.1346294175
0.9462477073, 0.1350204388
0.9471901851, 0.1354121807
0.9481326629, 0.1358046437
0.9490751406, 0.1361978283
0.9500176184, 0.1365917349
0.9509600962, 0.1369863640
0.9519025740, 0.1373817162
0.9528450518, 0.1377777919
0.9537875296, 0.1381745916
0.9547300074, 0.1385721157
0.9556724852, 0.1389703648
0.9566149630, 0.1393693394
0.9575574408, 0.1397690399
0.9584999186, 0.1401694668
0.9594423964, 0.1405706206
0.9603848742, 0.1409725018
0.9613273520, 0.1413751108
0.9622698298, 0.1417784482
0.9632123076, 0.1421825144
0.9641547854, 0.1425873098
0.9650972632, 0.1429928351
0.9660397410, 0.1433990906
0.9669822188, 0.1438060768
0.9679246966, 0.1442137942
0.9688671744, 0.1446222432
0.9698096522, 0.1450314245
0.9707521300, 0.1454413383
0.9716946078, 0.1458519853
0.9726370856, 0.1462633658
0.9735795633, 0.1466754803
0.9745220411, 0.1470883294
0.9754645189, 0.1475019134
0.9764069967, 0.1479162329
0.9773494745, 0.1483312883
0.9782919523, 0.1487470801
0.9792344301, 0.1491636087
0.9801769079, 0.1495808747
0.9811193857, 0.1499988784
0.9820618635, 0.1504176205
0.9830043413, 0.1508371012
0.9839468191, 0.1512573211
0.9848892969, 0.1516782807
0.9858317747, 0.1520999803
0.9867742525, 0.1525224206
0.9877167303, 0.1529456019
0.9886592081, 0.1533695247
0.9896016859, 0.1537941894
0.9905441637, 0.1542195966
0.9914866415, 0.1546457466
0.9924291193, 0.1550726400
0.9933715971, 0.1555002771
0.9943140749, 0.1559286585
0.9952565527, 0.1563577847
0.9961990305, 0.1567876559
0.9971415082, 0.1572182729
0.9980839860, 0.1576496358
0.9990264638, 0.1580817453
0.9999689416, 0.1585146018
1.0009114194, 0.1589482058
1.0018538972, 0.1593825576
1.0027963750, 0.1598176577
1.0037388528, 0.1602535066
1.0046813306, 0.1606901048
1.0056238084, 0.1611274527
1.0065662862, 0.1615655507
1.0075087640, 0.1620043993
1.0084512418, 0.1624439989
1.0093937196, 0.1628843500
1.0103361974, 0.1633254530
1.0112786752, 0.1637673083
1.0122211530, 0.1642099165
1.0131636308, 0.1646532780
1.0141061086, 0.1650973932
1.0150485864, 0.1655422625
1.0159910642, 0.1659878863
1.0169335420, 0.1664342652
1.0178760198, 0.1668813996
1.0188184976, 0.1673292899
1.0197609754, 0.1677779366
1.0207034532, 0.1682273400
1.0216459309, 0.1686775006
1.0225884087, 0.1691284189
1.0235308865, 0.1695800953
1.0244733643, 0.1700325303
1.0254158421, 0.1704857242
1.0263583199, 0.1709396775
1.0273007977, 0.1713943907
1.0282432755, 0.1718498641
1.0291857533, 0.1723060982
1.0301282311, 0.1727630935
1.0310707089, 0.1732208503
1.0320131867, 0.1736793691
1.0329556645, 0.1741386504
1.0338981423, 0.1745986945
1.0348406201, 0.1750595019
1.0357830979, 0.1755210730
1.0367255757, 0.1759834082
1.0376680535, 0.1764465080
1.0386105313, 0.1769103728
1.0395530091, 0.1773750031
1.0404954869, 0.1778403991
1.0414379647, 0.1783065615
1.0423804425, 0.1787734905
1.0433229203, 0.1792411866
1.0442653981, 0.1797096503
1.0452078758, 0.1801788819
1.0461503536, 0.1806488819
1.0470928314, 0.1811196507
1.0480353092, 0.1815911887
1.0489777870, 0.1820634963
1.0499202648, 0.1825365740
1.0508627426, 0.1830104221
1.0518052204, 0.1834850412
1.0527476982, 0.1839604315
1.0536901760, 0.1844365935
1.0546326538, 0.1849135277
1.0555751316, 0.1853912344
1.0565176094, 0.1858697140
1.0574600872, 0.1863489671
1.0584025650, 0.1868289939
1.0593450428, 0.1873097949
1.0602875206, 0.1877913704
1.0612299984, 0.1882737210
1.0621724762, 0.1887568470
1.0631149540, 0.1892407489
1.0640574318, 0.1897254269
1.0649999096, 0.1902108816
1.0659423874, 0.1906971134
1.0668848652, 0.1911841226
1.0678273430, 0.1916719096
1.0687698208, 0.1921604749
1.0697122985, 0.1926498189
1.0706547763, 0.1931399419
1.0715972541, 0.1936308444
1.0725397319, 0.1941225268
1.0734822097, 0.1946149894
1.0744246875, 0.1951082327
1.0753671653, 0.1956022571
1.0763096431, 0.1960970629
1.0772521209, 0.1965926506
1.0781945987, 0.1970890205
1.0791370765, 0.1975861731
1.0800795543, 0.1980841088
1.0810220321, 0.1985828279
1.0819645099, 0.1990823308
1.0829069877, 0.1995826180
1.0838494655, 0.2000836898
1.0847919433, 0.2005855466
1.0857344211, 0.2010881888
1.0866768989, 0.2015916168
1.0876193767, 0.2020958310
1.0885618545, 0.2026008318
1.0895043323, 0.2031066195
1.0904468101, 0.2036131946
1.0913892879, 0.2041205575
1.0923317657, 0.2046287085
1.0932742434, 0.2051376480
1.0942167212, 0.2056473764
1.0951591990, 0.2061578940
1.0961016768, 0.2066692014
1.0970441546, 0.2071812988
1.0979866324, 0.2076941866
1.0989291102, 0.2082078653
1.0998715880, 0.2087223351
1.1008140658, 0.2092375965
1.1017565436, 0.2097536499
1.1026990214, 0.2102704956
1.1036414992, 0.2107881340
1.1045839770, 0.2113065655
1.1055264548, 0.2118257905
1.1064689326, 0.2123458093
1.1074114104, 0.2128666224
1.1083538882, 0.2133882300
1.1092963660, 0.2139106326
1.1102388438, 0.2144338305
1.1111813216, 0.2149578242
1.1121237994, 0.2154826139
1.1130662772, 0.2160082001
1.1140087550, 0.2165345831
1.1149512328, 0.2170617633
1.1158937106, 0.2175897410
1.1168361884, 0.2181185167
1.1177786661, 0.2186480907
1.1187211439, 0.2191784634
1.1196636217, 0.2197096351
1.1206060995, 0.2202416062
1.1215485773, 0.2207743770
1.1224910551, 0.2213079480
1.1234335329, 0.2218423195
1.1243760107, 0.2223774918
1.1253184885, 0.2229134653
1.1262609663, 0.2234502404
1.1272034441, 0.2239878175
1.1281459219, 0.2245261968
1.1290883997, 0.2250653788
1.1300308775, 0.2256053638
1.1309733553, 0.2261461521
1.1319158331, 0.2266877442
1.1328583109, 0.2272301404
1.1338007887, 0.2277733410
1.1347432665, 0.2283173464
1.1356857443, 0.2288621570
1.1366282221, 0.2294077730
1.1375706999, 0.2299541949
1.1385131777, 0.2305014230
1.1394556555, 0.2310494577
1.1403981333, 0.2315982992
1.1413406110, 0.2321479480
1.1422830888, 0.2326984044
1.1432255666, 0.2332496688
1.1441680444, 0.2338017415
1.1451105222, 0.2343546228
1.1460530000, 0.2349083131
1.1469954778, 0.2354628127
1.1479379556, 0.2360181221
1.1488804334, 0.2365742414
1.1498229112, 0.2371311711
1.1507653890, 0.2376889116
1.1517078668, 0.2382474631
1.1526503446, 0.2388068259
1.1535928224, 0.2393670005
1.1545353002, 0.2399279872
1.1554777780, 0.2404897863
1.1564202558, 0.2410523982
1.1573627336, 0.2416158231
1.1583052114, 0.2421800615
1.1592476892, 0.2427451136
1.1601901670, 0.2433109798
1.1611326448, 0.2438776605
1.1620751226, 0.2444451559
1.1630176004, 0.2450134664
1.1639600782, 0.2455825924
1.1649025560, 0.2461525341
1.1658450337, 0.2467232919
1.1667875115, 0.2472948661
1.1677299893, 0.2478672571
1.1686724671, 0.2484404651
1.1696149449, 0.2490144906
1.1705574227, 0.2495893338
1.1714999005, 0.2501649951
1.1724423783, 0.2507414747
1.1733848561, 0.2513187731
1.1743273339, 0.2518968905
1.1752698117, 0.2524758273
1.1762122895, 0.2530555837
1.1771547673, 0.2536361602
1.1780972451, 0.2542175570
1.1790397229, 0.2547997744
1.1799822007, 0.2553828128
1.1809246785, 0.2559666725
1.1818671563, 0.2565513538
1.1828096341, 0.2571368571
1.1837521119, 0.2577231825
1.1846945897, 0.2583103306
1.1856370675, 0.2588983015
1.1865795453, 0.2594870956
1.1875220231, 0.2600767132
1.1884645009, 0.2606671546
1.1894069786, 0.2612584201
1.1903494564, 0.2618505101
1.1912919342, 0.2624434248
1.1922344120, 0.2630371646
1.1931768898, 0.2636317298
1.1941193676, 0.2642271207
1.1950618454, 0.2648233375
1.1960043232, 0.2654203806
1.1969468010, 0.2660182504
1.1978892788, 0.2666169470
1.1988317566, 0.2672164709
1.1997742344, 0.2678168223
1.2007167122, 0.2684180015
1.2016591900, 0.2690200089
1.2026016678, 0.2696228446
1.2035441456, 0.2702265091
1.2044866234, 0.2708310027
1.2054291012, 0.2714363256
1.2063715790, 0.2720424781
1.2073140568, 0.2726494605
1.2082565346, 0.2732572732
1.2091990124, 0.2738659164
1.2101414902, 0.2744753904
1.2110839680, 0.2750856955
1.2120264458, 0.2756968320
1.2129689236, 0.2763088003
1.2139114013, 0.2769216006
1.2148538791, 0.2775352331
1.2157963569, 0.2781496982
1.2167388347, 0.2787649963
1.2176813125, 0.2793811274
1.2186237903, 0.2799980921
1.2195662681, 0.2806158905
1.2205087459, 0.2812345229
1.2214512237, 0.2818539896
1.2223937015, 0.2824742910
1.2233361793, 0.2830954273
1.2242786571, 0.2837173987
1.2252211349, 0.2843402056
1.2261636127, 0.2849638483
1.2271060905, 0.2855883270
1.2280485683, 0.2862136420
1.2289910461, 0.2868397936
1.2299335239, 0.2874667821
1.2308760017, 0.2880946077
1.2318184795, 0.2887232708
1.2327609573, 0.2893527716
1.2337034351, 0.2899831104
1.2346459129, 0.2906142874
1.2355883907, 0.2912463031
1.2365308685, 0.2918791575
1.2374733462, 0.2925128511
1.2384158240, 0.2931473840
1.2393583018, 0.2937827565
1.2403007796, 0.2944189690
1.2412432574, 0.2950560217
1.2421857352, 0.2956939149
1.2431282130, 0.2963326487
1.2440706908, 0.2969722236
1.2450131686, 0.2976126398
1.2459556464, 0.2982538975
1.2468981242, 0.2988959970
1.2478406020, 0.2995389386
1.2487830798, 0.3001827225
1.2497255576, 0.3008273491
1.2506680354, 0.3014728185
1.2516105132, 0.3021191310
1.2525529910, 0.3027662870
1.2534954688, 0.3034142866
1.2544379466, 0.3040631301
1.2553804244, 0.3047128178
1.2563229022, 0.3053633500
1.2572653800, 0.3060147268
1.2582078578, 0.3066669487
1.2591503356, 0.3073200157
1.2600928134, 0.3079739282
1.2610352912, 0.3086286865
1.2619777689, 0.3092842907
1.2629202467, 0.3099407412
1.2638627245, 0.3105980382
1.2648052023, 0.3112561819
1.2657476801, 0.3119151727
1.2666901579, 0.3125750106
1.2676326357, 0.3132356961
1.2685751135, 0.3138972294
1.2695175913, 0.3145596107
1.2704600691, 0.3152228402
1.2714025469, 0.3158869182
1.2723450247, 0.3165518450
1.2732875025, 0.3172176207
1.2742299803, 0.3178842458
1.2751724581, 0.3185517203
1.2761149359, 0.3192200445
1.2770574137, 0.3198892187
1.2779998915, 0.3205592431
1.2789423693, 0.3212301180
1.2798848471, 0.3219018436
1.2808273249, 0.3225744201
1.2817698027, 0.3232478478
1.2827122805, 0.3239221269
1.2836547583, 0.3245972577
1.2845972361, 0.3252732404
1.2855397138, 0.3259500752
1.2864821916, 0.3266277624
1.2874246694, 0.3273063022
1.2883671472, 0.3279856949
1.2893096250, 0.3286659406
1.2902521028, 0.3293470396
1.2911945806, 0.3300289921
1.2921370584, 0.3307117984
1.2930795362, 0.3313954587
1.2940220140, 0.3320799733
1.2949644918, 0.3327653423
1.2959069696, 0.3334515660
1.2968494474, 0.3341386446
1.2977919252, 0.3348265783
1.2987344030, 0.3355153675
1.2996768808, 0.3362050122
1.3006193586, 0.3368955127
1.3015618364, 0.3375868693
1.3025043142, 0.3382790821
1.3034467920, 0.3389721514
1.3043892698, 0.3396660774
1.3053317476, 0.3403608604
1.3062742254, 0.3410565005
1.3072167032, 0.3417529980
1.3081591810, 0.3424503530
1.3091016588, 0.3431485659
1.3100441365, 0.3438476368
1.3109866143, 0.3445475659
1.3119290921, 0.3452483535
1.3128715699, 0.3459499997
1.3138140477, 0.3466525048
1.3147565255, 0.3473558691
1.3156990033, 0.3480600926
1.3166414811, 0.3487651756
1.3175839589, 0.3494711184
1.3185264367, 0.3501779211
1.3194689145, 0.3508855840
1.3204113923, 0.3515941072
1.3213538701, 0.3523034910
1.3222963479, 0.3530137356
1.3232388257, 0.3537248411
1.3241813035, 0.3544368079
1.3251237813, 0.3551496360
1.3260662591, 0.3558633257
1.3270087369, 0.3565778772
1.3279512147, 0.3572932907
1.3288936925, 0.3580095664
1.3298361703, 0.3587267045
1.3307786481, 0.3594447052
1.3317211259, 0.3601635687
1.3326636037, 0.3608832953
1.3336060814, 0.3616038850
1.3345485592, 0.3623253381
1.3354910370, 0.3630476548
1.3364335148, 0.3637708352
1.3373759926, 0.3644948797
1.3383184704, 0.3652197884
1.3392609482, 0.3659455614
1.3402034260, 0.3666721989
1.3411459038, 0.3673997012
1.3420883816, 0.3681280685
1.3430308594, 0.3688573009
1.3439733372, 0.3695873986
1.3449158150, 0.3703183619
1.3458582928, 0.3710501908
1.3468007706, 0.3717828856
1.3477432484, 0.3725164465
1.3486857262, 0.3732508737
1.3496282040, 0.3739861673
1.3505706818, 0.3747223275
1.3515131596, 0.3754593546
1.3524556374, 0.3761972486
1.3533981152, 0.3769360098
1.3543405930, 0.3776756384
1.3552830708, 0.3784161345
1.3562255486, 0.3791574983
1.3571680264, 0.3798997300
1.3581105041, 0.3806428298
1.3590529819, 0.3813867978
1.3599954597, 0.3821316343
1.3609379375, 0.3828773393
1.3618804153, 0.3836239132
1.3628228931, 0.3843713559
1.3637653709, 0.3851196679
1.3647078487, 0.3858688491
1.3656503265, 0.3866188997
1.3665928043, 0.3873698200
1.3675352821, 0.3881216102
1.3684777599, 0.3888742703
1.3694202377, 0.3896278005
1.3703627155, 0.3903822011
1.3713051933, 0.3911374721
1.3722476711, 0.3918936138
1.3731901489, 0.3926506263
1.3741326267, 0.3934085098
1.3750751045, 0.3941672644
1.3760175823, 0.3949268904
1.3769600601, 0.3956873877
1.3779025379, 0.3964487568
1.3788450157, 0.3972109976
1.3797874935, 0.3979741104
1.3807299713, 0.3987380952
1.3816724490, 0.3995029524
1.3826149268, 0.4002686820
1.3835574046, 0.4010352841
1.3844998824, 0.4018027590
1.3854423602, 0.4025711068
1.3863848380, 0.4033403276
1.3873273158, 0.4041104217
1.3882697936, 0.4048813891
1.3892122714, 0.4056532300
1.3901547492, 0.4064259445
1.3910972270, 0.4071995329
1.3920397048, 0.4079739953
1.3929821826, 0.4087493317
1.3939246604, 0.4095255424
1.3948671382, 0.4103026275
1.3958096160, 0.4110805872
1.3967520938, 0.4118594216
1.3976945716, 0.4126391308
1.3986370494, 0.4134197150
1.3995795272, 0.4142011743
1.4005220050, 0.4149835089
1.4014644828, 0.4157667190
1.4024069606, 0.4165508046
1.4033494384, 0.4173357658
1.4042919162, 0.4181216030
1.4052343940, 0.4189083161
1.4061768717, 0.4196959053
1.4071193495, 0.4204843708
1.4080618273, 0.4212737127
1.4090043051, 0.4220639311
1.4099467829, 0.4228550262
1.4108892607, 0.4236469980
1.4118317385, 0.4244398468
1.4127742163, 0.4252335727
1.4137166941, 0.4260281758
1.4146591719, 0.4268236562
1.4156016497, 0.4276200140
1.4165441275, 0.4284172494
1.4174866053, 0.4292153626
1.4184290831, 0.4300143536
1.4193715609, 0.4308142226
1.4203140387, 0.4316149697
1.4212565165, 0.4324165950
1.4221989943, 0.4332190986
1.4231414721, 0.4340224807
1.4240839499, 0.4348267415
1.4250264277, 0.4356318809
1.4259689055, 0.4364378992
1.4269113833, 0.4372447965
1.4278538611, 0.4380525728
1.4287963389, 0.4388612284
1.4297388166, 0.4396707632
1.4306812944, 0.4404811776
1.4316237722, 0.4412924714
1.4325662500, 0.4421046450
1.4335087278, 0.4429176983
1.4344512056, 0.4437316316
1.4353936834, 0.4445464448
1.4363361612, 0.4453621382
1.4372786390, 0.4461787119
1.4382211168, 0.4469961659
1.4391635946, 0.4478145004
1.4401060724, 0.4486337154
1.4410485502, 0.4494538112
1.4419910280, 0.4502747877
1.4429335058, 0.4510966452
1.4438759836, 0.4519193837
1.4448184614, 0.4527430032
1.4457609392, 0.4535675041
1.4467034170, 0.4543928862
1.4476458948, 0.4552191498
1.4485883726, 0.4560462949
1.4495308504, 0.4568743216
1.4504733282, 0.4577032301
1.4514158060, 0.4585330205
1.4523582838, 0.4593636927
1.4533007616, 0.4601952471
1.4542432393, 0.4610276835
1.4551857171, 0.4618610022
1.4561281949, 0.4626952032
1.4570706727, 0.4635302867
1.4580131505, 0.4643662527
1.4589556283, 0.4652031013
1.4598981061, 0.4660408326
1.4608405839, 0.4668794468
1.4617830617, 0.4677189438
1.4627255395, 0.4685593238
1.4636680173, 0.4694005869
1.4646104951, 0.4702427332
1.4655529729, 0.4710857627
1.4664954507, 0.4719296756
1.4674379285, 0.4727744720
1.4683804063, 0.4736201518
1.4693228841, 0.4744667153
1.4702653619, 0.4753141624
1.4712078397, 0.4761624934
1.4721503175, 0.4770117082
1.4730927953, 0.4778618069
1.4740352731, 0.4787127897
1.4749777509, 0.4795646566
1.4759202287, 0.4804174076
1.4768627065, 0.4812710430
1.4778051842, 0.4821255627
1.4787476620, 0.4829809668
1.4796901398, 0.4838372554
1.4806326176, 0.4846944286
1.4815750954, 0.4855524864
1.4825175732, 0.4864114290
1.4834600510, 0.4872712564
1.4844025288, 0.4881319687
1.4853450066, 0.4889935659
1.4862874844, 0.4898560482
1.4872299622, 0.4907194155
1.4881724400, 0.4915836680
1.4891149178, 0.4924488058
1.4900573956, 0.4933148288
1.4909998734, 0.4941817372
1.4919423512, 0.4950495311
1.4928848290, 0.4959182104
1.4938273068, 0.4967877754
1.4947697846, 0.4976582259
1.4957122624, 0.4985295622
1.4966547402, 0.4994017842
1.4975972180, 0.5002748920
1.4985396958, 0.5011488858
1.4994821736, 0.5020237655
1.5004246514, 0.5028995311
1.5013671292, 0.5037761829
1.5023096069, 0.5046537208
1.5032520847, 0.5055321448
1.5041945625, 0.5064114551
1.5051370403, 0.5072916517
1.5060795181, 0.5081727346
1.5070219959, 0.5090547040
1.5079644737, 0.5099375598
1.5089069515, 0.5108213021
1.5098494293, 0.5117059310
1.5107919071, 0.5125914465
1.5117343849, 0.5134778486
1.5126768627, 0.5143651375
1.5136193405, 0.5152533132
1.5145618183, 0.5161423756
1.5155042961, 0.5170323249
1.5164467739, 0.5179231612
1.5173892517, 0.5188148843
1.5183317295, 0.5197074945
1.5192742073, 0.5206009917
1.5202166851, 0.5214953760
1.5211591629, 0.5223906474
1.5221016407, 0.5232868060
1.5230441185, 0.5241838518
1.5239865963, 0.5250817849
1.5249290741, 0.5259806053
1.5258715518, 0.5268803129
1.5268140296, 0.5277809080
1.5277565074, 0.5286823905
1.5286989852, 0.5295847604
1.5296414630, 0.5304880177
1.5305839408, 0.5313921626
1.5315264186, 0.5322971951
1.5324688964, 0.5332031151
1.5334113742, 0.5341099227
1.5343538520, 0.5350176180
1.5352963298, 0.5359262009
1.5362388076, 0.5368356716
1.5371812854, 0.5377460299
1.5381237632, 0.5386572761
1.5390662410, 0.5395694100
1.5400087188, 0.5404824318
1.5409511966, 0.5413963414
1.5418936744, 0.5423111388
1.5428361522, 0.5432268242
1.5437786300, 0.5441433975
1.5447211078, 0.5450608587
1.5456635856, 0.5459792079
1.5466060634, 0.5468984450
1.5475485412, 0.5478185702
1.5484910190, 0.5487395834
1.5494334968, 0.5496614846
1.5503759745, 0.5505842739
1.5513184523, 0.5515079513
1.5522609301, 0.5524325168
1.5532034079, 0.5533579704
1.5541458857, 0.5542843121
1.5550883635, 0.5552115419
1.5560308413, 0.5561396599
1.5569733191, 0.5570686661
1.5579157969, 0.5579985605
1.5588582747, 0.5589293430
1.5598007525, 0.5598610137
1.5607432303, 0.5607935727
1.5616857081, 0.5617270199
1.5626281859, 0.5626613553
1.5635706637, 0.5635965789
1.5645131415, 0.5645326908
1.5654556193, 0.5654696909
1.5663980971, 0.5664075793
1.5673405749, 0.5673463559
1.5682830527, 0.5682860208
1.5692255305, 0.5692265740
1.5701680083, 0.5701680154
